date,adj close,high,low,open,close,closebefore,change,changerat,volume,volumevalue,5ma,10ma,20ma,30ma,60ma,120ma,100ma,5max,5min,predict max,predict min,close_12_ema,close_26_ema,macd,macds,macdh,close_5_ema,close_10_ema,close_20_ema,close_30_ema,close_60_ema,close_120_ema,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,k,d,j
2002/8/13,1342.36,1342.36,1342.36,1342.36,1342.36,1340.22,2.14,0.1597,0,0.0,1351.874,1355.529,1367.2435,1379.2839999999999,1333.058167,1326.397083,1332.4113,1370.05,1340.97,2.062784946,-0.103548973,1357.3783357054751,1362.1718847638188,-4.793549058343615,-0.1904009415409498,-9.20629623360533,1349.0201853313667,1355.3617122846879,1362.0304573104372,1361.272713936003,1348.8331003607268,1332.4512033721062,7.438303788668314,14.957009037820178,14.957009037820178,22.82608257800618,22.82608257800618,-0.7811380425518237,-0.7811380425518237,-0.43803738702724776,-0.33967396777492276,-0.6347642255318978
2002/8/14,1351.51,1351.51,1351.51,1351.51,1351.51,1342.36,9.15,0.6816,0,0.0,1348.816,1354.864,1365.168,1376.754667,1334.247333,1327.51975,1332.1022,1370.96,1340.97,1.439131046,-0.779868443,1356.4755148276774,1361.382103374577,-4.906588546899457,-1.1336384626126612,-7.54590016857359,1349.8501235542444,1354.661400960199,1361.0285084433526,1360.6428189135272,1348.921595531215,1332.7976521851215,39.24226624956542,23.05209477506859,23.05209477506859,22.901419977026983,22.901419977026983,23.35344437115181,23.35344437115181,-0.3368488153116426,-0.3387322502871627,-0.33308194536060237
2002/8/15,1340.97,1340.97,1340.97,1340.97,1340.97,1351.51,-10.54,-0.7799,0,0.0,1345.0739999999998,1353.431,1362.346,1374.366333,1335.182833,1328.3526669999999,1331.654,1381.55,1347.16,3.026167625,0.461606151,1354.0900510079628,1359.870074183651,-5.780023175688257,-2.062915405227788,-7.434215540920937,1346.8900823694964,1352.1720553310713,1359.1181733540066,1359.3735246543056,1348.658796552014,1332.9459637082693,2.6068821689259662,16.23702390635438,16.23702390635438,20.679954620136115,20.679954620136115,7.351162478790911,7.351162478790911,-0.42203720117057025,-0.36650056724829855,-0.5331104690151136
2002/8/16,1349.62,1349.62,1349.62,1349.62,1349.62,1340.97,8.65,0.6451,0,0.0,1344.9360000000001,1352.394,1359.6645,1372.173667,1336.5770000000002,1329.307083,1331.4512,1381.55,1347.16,2.365851128,-0.182273529,1353.402350852874,1359.11079941708,-5.708448564206037,-2.7920220370234428,-5.832853054365189,1347.8000549129977,1351.7080452708765,1358.2135850077182,1358.7442278323238,1348.6905558231647,1333.2480744882582,32.67292318387163,21.71565699886013,21.71565699886013,21.025188746377452,21.025188746377452,23.09659350382549,23.09659350382549,-0.3535542875142484,-0.36218514067028185,-0.3362925812021814
2002/8/19,1347.16,1347.16,1347.16,1347.16,1347.16,1349.62,-2.46,-0.1823,0,0.0,1346.3239999999998,1351.7620000000002,1358.0085,1369.622333,1337.857333,1330.078333,1331.1927,1381.55,1366.18,2.552777695,1.4118590219999998,1352.44198918318,1358.225544207041,-5.783555023860799,-3.390328634390917,-4.786452778939765,1347.586703275332,1350.881127948899,1357.1608621966357,1357.996816999886,1348.6399973479463,1333.4997395164976,26.109857035365213,23.180390344361825,23.180390344361825,21.743589279038908,21.743589279038908,26.05399247500766,26.05399247500766,-0.3352451206954772,-0.35320513401201364,-0.29932509406240426
2002/8/20,1370.05,1370.05,1370.05,1370.05,1370.05,1347.16,22.89,1.6991,0,0.0,1351.862,1351.868,1357.7305,1367.975,1339.5185,1331.05275,1331.3931,1381.55,1366.18,0.839385424,-0.282471443,1355.1509139242787,1359.1014397236436,-3.9505257993648684,-3.502368067385708,-0.8963154639583211,1355.0744688502211,1354.3663774127358,1358.3883995833037,1358.7744819039663,1349.347054871958,1334.1598987742548,100.0,48.78692689624121,48.78692689624121,30.758035151439675,30.758035151439675,84.84471038584431,84.84471038584431,-0.015163413796984848,-0.24052456060700406,0.43555887982305386
2002/8/21,1370.96,1370.96,1370.96,1370.96,1370.96,1370.05,0.91,0.0664,0,0.0,1355.7520000000002,1352.2839999999999,1357.634,1367.243667,1341.600833,1332.01075,1331.5617,1381.55,1366.18,0.772451421,-0.34866079200000005,1357.583081012889,1359.9798607912085,-2.3967797783195692,-3.2812504095724795,1.7689412625058205,1360.3696459001474,1357.3833997013296,1359.5856952608567,1359.5606823756905,1350.0606448412998,1334.823553354398,100.0,65.8579512641608,65.8579512641608,42.45800718901339,42.45800718901339,112.65783941445562,112.65783941445562,0.19822439080201004,-0.09427491013733266,0.7832229926806953
2002/8/22,1381.55,1381.55,1381.55,1381.55,1381.55,1370.96,10.59,0.7725,0,0.0,1363.868,1354.471,1358.4615,1366.931,1343.861833,1333.152,1331.8519,1379.42,1362.67,-0.154174659,-1.366581014,1361.2702993186465,1361.5776643674906,-0.3073650488440762,-2.686473337426797,4.758216577165442,1367.4297639334316,1361.777327028361,1361.6775344393793,1360.9794122008323,1351.1000831533768,1335.664953661595,100.0,77.2386341761072,77.2386341761072,54.05154951804465,54.05154951804465,123.61280349223227,123.61280349223227,0.34048292720134,0.05064436897555815,0.9201600436529034
2002/8/23,1379.42,1379.42,1379.42,1379.42,1379.42,1381.55,-2.13,-0.1542,0,0.0,1369.828,1357.382,1359.362,1366.596667,1346.209167,1334.42025,1332.5114,1369.76,1361.3,-0.700294327,-1.313595569,1364.0625609619624,1362.899330720155,1.1632302418074687,-1.9165326215799423,6.159525726774822,1371.4265092889545,1364.9850857504775,1363.3672935260547,1362.1691778862078,1352.034693079113,1336.4516853421303,94.75110892065085,83.07612575762175,83.07612575762175,63.726408264570345,63.726408264570345,121.77556074372457,121.77556074372457,0.41345157197027194,0.1715801033071293,0.8971945092965571
2002/8/26,1366.18,1366.18,1366.18,1366.18,1366.18,1379.42,-13.24,-0.9598,0,0.0,1373.632,1359.9779999999998,1359.231,1366.156667,1348.755667,1335.422833,1332.9974,1369.76,1361.3,0.262044533,-0.35720036899999996,1364.3883208139712,1363.1423452787985,1.2459755351726471,-1.2840309902294236,5.060013050804141,1369.6776728593031,1365.2023428867544,1363.6351703993416,1362.4279508464613,1352.5014141819843,1336.9854365674719,62.12419911286368,76.09215020936905,76.09215020936905,67.84832224616991,67.84832224616991,92.57980613576734,92.57980613576734,0.3261518776171132,0.22310402807712393,0.5322475766970918
2002/8/27,1369.76,1369.76,1369.76,1369.76,1369.76,1366.18,3.58,0.262,0,0.0,1373.5739999999998,1362.7179999999998,1359.1235,1365.735,1351.259667,1336.207417,1333.7293,1368.4,1361.3,-0.09928746599999999,-0.617626446,1365.2147329964437,1363.6325456965303,1.5821872999133575,-0.7107873322008665,4.585949264228448,1369.7051152395354,1366.0310078164355,1364.2184876346794,1362.901003792905,1353.0707388439007,1337.5730435093396,70.94627895515035,74.37685979129614,74.37685979129614,70.02450142787865,70.02450142787865,83.08157651813113,83.08157651813113,0.30471074739120174,0.2503062678484831,0.4135197064766391
2002/8/28,1368.4,1368.4,1368.4,1368.4,1368.4,1369.76,-1.36,-0.0993,0,0.0,1373.0620000000001,1364.4070000000002,1359.6355,1364.914333,1354.122667,1336.87375,1334.3908,1366.71,1358.78,-0.1235019,-0.7030108159999999,1365.7047740739174,1363.9856929756745,1.7190810982428957,-0.22481364611211355,3.8877894887100184,1369.270076826357,1366.4617336679926,1364.6167269881842,1363.2557900319116,1353.5763174856304,1338.1249597084332,61.76214015702265,70.17195324653831,70.17195324653831,70.07365203409853,70.07365203409853,70.36855567141788,70.36855567141788,0.2521494155817289,0.25092065042623163,0.2546069458927235
2002/8/29,1362.67,1362.67,1362.67,1362.67,1362.67,1368.4,-5.73,-0.4187,0,0.0,1369.286,1366.5770000000002,1360.004,1363.756333,1356.073667,1337.159417,1334.6402,1366.71,1341.47,0.29647677,-1.5557691880000002,1365.2378857548506,1363.8882335938385,1.3496521610120453,0.09007951531271848,2.5191452913986536,1367.070051217571,1365.7723275465394,1364.4313243839235,1363.2179959018658,1353.8761804758171,1338.5638031370152,45.10031986042468,61.81474211783376,61.81474211783376,67.32068206201026,67.32068206201026,50.80286222948075,50.80286222948075,0.14768427647292198,0.2165085257751283,0.010035777868509399
2002/8/30,1361.3,1361.3,1361.3,1361.3,1361.3,1362.67,-1.37,-0.1005,0,0.0,1365.662,1367.745,1360.0695,1362.358,1357.886833,1337.238167,1334.9312,1366.71,1334.34,0.39741423600000003,-1.980459855,1364.6320571771782,1363.6965114158618,0.9355457613164617,0.2591727645134672,1.3527459936059891,1365.146700811714,1364.9591770835323,1364.1331029646074,1363.0942504793845,1354.1209339428638,1338.9697579453414,0.0,41.20982807855584,41.20982807855584,58.61706406752545,58.61706406752545,6.395356100616624,6.395356100616624,-0.10987714901805204,0.10771330084406809,-0.5450580487422922
2002/9/2,1362.15,1362.15,1362.15,1362.15,1362.15,1361.3,0.85,0.0624,0,0.0,1364.856,1369.244,1360.503,1361.753667,1359.860333,1337.114083,1335.2156,1366.71,1323.13,0.334764894,-2.8645890689999995,1364.2502022268416,1363.5819543668106,0.6682478600309878,0.34098778361697135,0.6545201528280329,1364.1478005411427,1364.4484176137992,1363.9442359872805,1363.033329365921,1354.3855934725616,1339.383093067467,4.197530864198205,28.872395673769958,28.872395673769958,48.70217460294028,48.70217460294028,-10.78716218457069,-10.78716218457069,-0.26409505407787554,-0.016222817463246476,-0.7598395273071337
2002/9/3,1366.71,1366.71,1366.71,1366.71,1366.71,1362.15,4.56,0.3348,0,0.0,1364.246,1368.91,1360.389,1361.457,1361.7579999999998,1337.15,1335.3053,1358.78,1323.13,-0.580225505,-3.188679383,1364.6286326534828,1363.8136626641065,0.8149699893763227,0.4357842247688417,0.758371529214962,1365.0018670274285,1364.8596144112903,1364.207642119461,1363.2705402161446,1354.7917675297683,1339.8697350258483,26.716049382716456,28.15361357675212,28.15361357675212,41.85265426087756,41.85265426087756,0.7555322085012506,0.7555322085012506,-0.27307983029059846,-0.10184182173903053,-0.6155558473937344
2002/9/4,1358.78,1358.78,1358.78,1358.78,1358.78,1366.71,-7.93,-0.5802,0,0.0,1362.3220000000001,1367.692,1359.9879999999998,1360.986667,1363.623667,1337.280333,1335.2259,1341.47,1319.03,-1.273936914,-2.92541839,1363.728843014483,1363.4407969551576,0.2880460593253247,0.40623659168013826,-0.23638106470962716,1362.9279113516188,1363.7542299728736,1363.6907237589276,1362.9808207537856,1354.9231849104083,1340.2060618279804,0.0,18.769075717834745,18.769075717834745,34.15812807986329,34.15812807986329,-12.009029006222342,-12.009029006222342,-0.3903865535270657,-0.1980233990017089,-0.7751128625777792
2002/9/5,1341.47,1341.47,1341.47,1341.47,1341.47,1358.78,-17.31,-1.2739,0,0.0,1358.082,1363.684,1359.0775,1360.202333,1365.388667,1336.989833,1335.1933,1334.34,1319.03,-0.5315064820000001,-1.672791788,1360.304405627631,1361.8133232074722,-1.5089175798411816,0.02320575737587421,-3.0642466744341115,1355.7752742344126,1359.7025517959876,1361.5744641183207,1361.5929936450734,1354.4799580601345,1340.2285132757952,0.0,12.512717145223164,12.512717145223164,26.942991101649913,26.942991101649913,-16.347830767630334,-16.347830767630334,-0.46859103568471044,-0.2882126112293761,-0.8293478845953792
2002/9/6,1334.34,1334.34,1334.34,1334.34,1334.34,1341.47,-7.13,-0.5315,0,0.0,1352.69,1359.1760000000002,1358.279,1359.3,1367.259,1336.9535,1335.0298,1324.21,1319.03,-0.759176821,-1.147383725,1356.3098816849101,1359.778253769448,-3.4683720845378048,-0.6751098110068618,-5.586524547061886,1348.6301828229416,1355.0911787421717,1358.9807053702746,1359.834697801674,1353.8165351389018,1340.1240440153283,0.0,8.341811430148775,8.341811430148775,20.7425978778162,20.7425978778162,-16.45976146518607,-16.45976146518607,-0.5207273571231403,-0.3657175265272975,-0.8307470183148258
2002/9/9,1323.13,1323.13,1323.13,1323.13,1323.13,1334.34,-11.21,-0.8401,0,0.0,1344.886,1354.871,1357.4245,1357.777667,1368.900333,1336.797,1334.8153,1324.21,1302.62,0.081624633,-1.550112234,1351.2052845026071,1357.063557856091,-5.85827335348381,-1.711742519502252,-8.293061667963116,1340.130121881961,1349.2800553345041,1355.5663521675071,1357.4666046672614,1352.8058567039652,1339.8229144219563,0.0,5.561207620099183,5.561207620099183,15.682134458577194,15.682134458577194,-14.680646056856837,-14.680646056856837,-0.5554849047487602,-0.42897331926778504,-0.8085080757107104
2002/9/10,1324.21,1324.21,1324.21,1324.21,1324.21,1323.13,1.08,0.0816,0,0.0,1336.386,1350.316,1356.517,1356.187667,1370.1565,1336.428917,1334.6424,1322.23,1302.62,-0.14952311199999999,-1.6304060530000002,1347.0521638098921,1354.629952304688,-7.577788494795868,-2.8849517145609758,-9.385673560469785,1334.823414587974,1344.7218634555034,1352.5800326678589,1355.3209764870444,1351.864175959529,1339.546587096731,2.4782010096372855,4.533538749945217,4.533538749945217,11.9659358890332,11.9659358890332,-10.33125552823075,-10.33125552823075,-0.5683307656256849,-0.47542580138708496,-0.7541406941028843
2002/9/11,1319.03,1319.03,1319.03,1319.03,1319.03,1324.21,-5.18,-0.3912,0,0.0,1328.4360000000001,1345.379,1354.8929999999998,1354.883333,1371.5395,1335.9006669999999,1334.415,1322.23,1295.56,0.242602519,-1.7793378469999999,1342.7410616852878,1351.9929100985946,-9.251848413306789,-4.158331054310139,-10.1870347179933,1329.5589430586494,1340.0506155545027,1349.384791223641,1352.9795815331777,1350.7830799648104,1339.1838956872157,0.0,3.0223591666301446,3.0223591666301446,8.984743648232183,8.984743648232183,-8.90240979657393,-8.90240979657393,-0.5872205104171232,-0.5126907043970977,-0.7362801224571742
2002/9/12,1322.23,1322.23,1322.23,1322.23,1322.23,1319.03,3.2,0.2426,0,0.0,1324.588,1341.335,1353.9560000000001,1353.781,1372.825333,1335.371,1334.3718,1321.81,1295.56,-0.031764519,-2.017046959,1339.5855137337019,1349.7882433549623,-10.20272962126046,-5.367210767700204,-9.671037707120512,1327.1159620390997,1336.810503635502,1346.7986204568056,1350.9957045639817,1349.8430737743295,1338.8845293767688,6.711409395973241,4.252042576411176,4.252042576411176,7.407176624291846,7.407176624291846,-2.058225519350165,-2.058225519350165,-0.5718494677948602,-0.5324102921963518,-0.650727818991877
2002/9/13,1321.81,1321.81,1321.81,1321.81,1321.81,1322.23,-0.42,-0.0318,0,0.0,1322.082,1337.386,1352.5655,1352.508333,1373.380167,1334.97025,1334.2835,1319.82,1295.56,-0.150551138,-1.985913255,1336.85081931313,1347.7157750208924,-10.86495570776242,-6.466759755712648,-8.796391904099544,1325.3473080260665,1334.0831393381382,1344.4187516969118,1349.112726582158,1348.9203109814214,1338.5833728852997,5.8305369127516125,4.778207355191322,4.778207355191322,6.530853534591671,6.530853534591671,1.2729149963906234,1.2729149963906234,-0.5652724080601085,-0.5433643308176042,-0.6090885625451172
2002/9/16,1302.62,1302.62,1302.62,1302.62,1302.62,1321.81,-19.19,-1.4518,0,0.0,1317.98,1331.433,1350.3385,1350.8129999999999,1371.598667,1334.383667,1334.0610000000001,1319.82,1295.56,1.320415777,-0.541984616,1331.584539418798,1344.3753384910026,-12.790799072204663,-7.731567619011052,-10.118462906387222,1317.7715386840443,1328.3625685493857,1340.4379179825846,1346.1131521710327,1347.3964449515609,1337.9497620318589,0.0,3.1854715701275476,3.1854715701275476,5.415726213103629,5.415726213103629,-1.275037715824615,-1.275037715824615,-0.5851816053734057,-0.5573034223362046,-0.6409379714478077
2002/9/17,1304.38,1304.38,1304.38,1304.38,1304.38,1302.62,1.76,0.1351,0,0.0,1314.014,1325.2,1347.055,1348.659333,1369.851167,1334.003417,1333.9182,1319.82,1295.56,1.183704135,-0.6761833209999999,1327.3992256620572,1341.412713639027,-14.013487976969827,-8.987951690602808,-10.05107257273404,1313.3076924560296,1324.0021015404066,1337.0038303844437,1343.4206540754074,1345.980837698599,1337.3589659116728,4.530244530245076,3.633729223500057,3.633729223500057,4.821727216569105,4.821727216569105,1.2577332373619612,1.2577332373619612,-0.5795783847062493,-0.5647284097928862,-0.6092783345329755
2002/9/18,1295.56,1295.56,1295.56,1295.56,1295.56,1304.38,-8.82,-0.6762,0,0.0,1309.32,1318.878,1343.285,1346.284667,1367.8220000000001,1333.515583,1333.7765,1319.82,1299.19,1.8725493219999998,0.28018771800000003,1322.5008832525073,1338.0162087043116,-15.515325451804301,-10.293426442843106,-10.44379801792239,1307.3917949706863,1318.8308103512418,1333.0567987411978,1340.3328306057226,1344.3217646779783,1336.6241299422495,0.0,2.422486149000038,2.422486149000038,4.021980194046082,4.021980194046082,-0.776501941092052,-0.776501941092052,-0.5947189231374995,-0.574725247574424,-0.6347062742636507
2002/9/19,1319.82,1319.82,1319.82,1319.82,1319.82,1295.56,24.26,1.8725,0,0.0,1308.838,1316.713,1340.1985,1344.9560000000001,1366.1105,1333.243,1333.8499,1305.75,1291.38,-1.066054462,-2.154839296,1322.088439675198,1336.668338589968,-14.579898914769956,-11.150720937228478,-6.858355955082956,1311.5345299804576,1319.0106630146522,1331.7961511905812,1339.0094064081281,1343.5156409079184,1336.3290195125237,84.67713787085485,29.84070338961831,29.84070338961831,12.628221259236824,12.628221259236824,64.26566765038127,64.26566765038127,-0.2519912076297711,-0.4671472342595397,0.17832084562976594
2002/9/20,1305.75,1305.75,1305.75,1305.75,1305.75,1319.82,-14.07,-1.0661,0,0.0,1305.626,1313.854,1336.515,1343.470667,1364.02,1333.178667,1333.5903,1304.92,1285.65,-0.063565001,-1.539345204,1319.5748335713204,1334.3780868771858,-14.803253305865383,-11.88122741095586,-5.844051789819044,1309.606353320305,1316.5996333756245,1329.3155652713015,1336.8636143308672,1342.2732684315663,1335.7925515985623,35.567190226876164,31.749532335370926,31.749532335370926,19.001991617948192,19.001991617948192,57.24461377021639,57.24461377021639,-0.2281308458078634,-0.3874751047756476,0.09055767212770487
2002/9/23,1304.92,1304.92,1304.92,1304.92,1304.92,1305.75,-0.83,-0.0636,0,0.0,1306.086,1312.033,1333.4520000000002,1342.2939999999999,1362.179833,1333.073167,1333.1416,1299.52,1272.94,-0.41381847200000005,-2.450724949,1317.3202437911164,1332.196002477442,-14.875758686325753,-12.48013366602984,-4.791250040591827,1308.0442355468701,1314.4760636709657,1326.9921780249774,1334.802714493735,1341.044596901762,1335.251483098233,35.09561304836934,32.86489257303706,32.86489257303706,23.622958602977814,23.622958602977814,51.34876051315556,51.34876051315556,-0.21418884283703674,-0.3297130174627773,0.016859506414444513
2002/9/24,1299.19,1299.19,1299.19,1299.19,1299.19,1304.92,-5.73,-0.4391,0,0.0,1305.048,1309.531,1329.9235,1340.855,1360.0695,1333.095,1332.5974,1299.52,1247.53,0.025400442000000002,-3.976323709,1314.5309755155592,1329.751109369048,-15.220133853488733,-13.02813370352162,-4.384000299934225,1305.0928236979134,1311.6967793671536,1324.344351466365,1332.505097594263,1339.6680083749784,1334.6201034836079,13.610798650169102,26.446861265414405,26.446861265414405,24.564259490456678,24.564259490456678,30.212064815329853,30.212064815329853,-0.29441423418231993,-0.31794675636929154,-0.24734918980837683
2002/9/25,1299.52,1299.52,1299.52,1299.52,1299.52,1299.19,0.33,0.0254,0,0.0,1305.84,1307.58,1326.4795,1339.122,1357.938333,1333.07225,1332.1697,1291.38,1241.55,-0.626385127,-4.460877863,1312.221594667011,1327.5117645114565,-15.290169844445472,-13.480540931706393,-3.619257825478158,1303.235215798609,1309.4828194822164,1321.9801274525241,1330.3770073591486,1338.347685026825,1334.0061574647225,15.085714285714424,22.659812272181078,22.659812272181078,23.929443751031478,23.929443751031478,20.12054931448027,20.12054931448027,-0.3417523465977365,-0.32588195311210655,-0.3734931335689966
2002/9/26,1291.38,1291.38,1291.38,1291.38,1291.38,1299.52,-8.14,-0.6264,0,0.0,1300.152,1304.495,1322.915,1337.469,1355.917667,1332.6860000000001,1331.6357,1285.65,1237.14,-0.44371137899999996,-4.200157971,1309.0151954874702,1324.8353337227052,-15.820138235234936,-13.948460392412102,-3.7433556856456676,1299.2834771990726,1306.1913977581771,1319.0658295277858,1327.8610499193946,1336.8032407744595,1333.2612879025903,0.0,15.106541514787384,15.106541514787384,20.98847633895011,20.98847633895011,3.3426718664619344,3.3426718664619344,-0.43616823106515773,-0.3626440457631236,-0.5832166016692258
2002/9/27,1285.65,1285.65,1285.65,1285.65,1285.65,1291.38,-5.73,-0.4437,0,0.0,1296.132,1300.879,1319.1325,1335.336667,1353.755167,1332.298083,1331.1377,1272.94,1237.14,-0.9886049859999999,-3.7731886589999997,1305.4205500278588,1321.9327126061849,-16.51216257832607,-14.461200829594894,-4.1019234974623515,1294.7389847993818,1302.4565981657813,1315.883369501506,1325.1377346247968,1335.121324236768,1332.430091755924,0.0,10.071027676524922,10.071027676524922,17.34932678480838,17.34932678480838,-4.485570540041991,-4.485570540041991,-0.4991121540434385,-0.4081334151898952,-0.6810696317505249
2002/10/8,1272.94,1272.94,1272.94,1272.94,1272.94,1285.65,-12.71,-0.9886,0,0.0,1289.736,1297.911,1314.672,1332.862667,1351.2425,1331.791667,1330.6689999999999,1247.53,1237.14,-1.996166355,-2.812387072,1300.4235423312646,1318.3036183800498,-17.880076048785213,-15.144975873432957,-5.470200350704513,1287.4726565329213,1297.0899439538211,1311.7935247042294,1321.770113680328,1333.0769950266285,1331.392479861301,0.0,6.7140184510166145,6.7140184510166145,13.804224006877792,13.804224006877792,-7.46639266070574,-7.46639266070574,-0.5410747693622924,-0.45244719991402765,-0.7183299082588217
2002/10/9,1247.53,1247.53,1247.53,1247.53,1247.53,1272.94,-25.41,-1.9962,0,0.0,1279.404,1292.226,1308.713,1328.778667,1348.376833,1330.87325,1330.0275,1247.72,1237.14,0.015230095,-0.8328457029999999,1292.2860742802998,1313.0611222397524,-20.77504795945265,-16.270990290636895,-9.008115337631509,1274.1584376886142,1288.0790450531263,1305.673188905941,1316.9803954477884,1330.2647281296518,1329.9311046194232,0.0,4.476012300677743,4.476012300677743,10.69482010481111,10.69482010481111,-7.961603307588989,-7.961603307588989,-0.5690498462415282,-0.49131474868986114,-0.7245200413448624
2002/10/10,1241.55,1241.55,1241.55,1241.55,1241.55,1247.53,-5.98,-0.4793,0,0.0,1267.81,1286.825,1302.8515,1324.465,1345.854333,1329.830167,1329.4418,1247.72,1228.26,0.496959446,-1.070436148,1284.4805243910218,1307.7639965633823,-23.28347217236046,-17.67348666698161,-11.219971010757703,1263.288958459076,1279.6192186798305,1299.5662184326798,1312.1138865009686,1327.3485792289969,1328.3923686213525,0.0,2.9840082004518287,2.9840082004518287,8.124549470024682,8.124549470024682,-7.297074338693879,-7.297074338693879,-0.5876998974943521,-0.5234431316246915,-0.7162134292336735
2002/10/11,1237.14,1237.14,1237.14,1237.14,1237.14,1241.55,-4.41,-0.3552,0,0.0,1256.962,1278.557,1297.635,1319.651333,1343.291167,1328.933583,1329.1979999999999,1247.72,1228.26,0.85519828,-0.717784568,1277.1973667924024,1302.5325843715555,-25.335217579153095,-19.20583284941591,-12.258769459474372,1254.5726389727172,1271.8957243744069,1293.6208642070364,1307.276831977415,1324.3835754666975,1326.8050421650933,0.0,1.9893388003012191,1.9893388003012191,6.079479246783528,6.079479246783528,-6.1909420926633985,-6.1909420926633985,-0.6001332649962348,-0.5490065094152059,-0.7023867761582925
2002/10/14,1243.74,1243.74,1243.74,1243.74,1243.74,1237.14,6.6,0.5335,0,0.0,1248.58,1272.356,1293.105,1315.128667,1340.862667,1328.042333,1328.8629999999998,1247.72,1228.26,0.320002573,-1.244633123,1272.050079593571,1298.1775742377195,-26.127494644148555,-20.59016520836244,-11.074658871572232,1250.961759315145,1266.7765017608783,1288.8703056466438,1303.1776580705343,1321.7331730507606,1325.3613836714978,10.580314203270154,4.85299726795753,4.85299726795753,5.670651920508195,5.670651920508195,3.2176879628562,3.2176879628562,-0.5643375341505308,-0.5541168509936476,-0.5847789004642975
2002/10/15,1238.97,1238.97,1238.97,1238.97,1238.97,1243.74,-4.77,-0.3835,0,0.0,1241.786,1265.761,1288.897,1310.888333,1338.5225,1327.16225,1328.6644,1254.74,1228.26,1.272831465,-0.86442771,1266.960836579175,1293.7918243761226,-26.83098779694751,-21.838329726079454,-9.985316141736114,1246.9645062100965,1261.7207741679913,1284.117895526693,1299.035206342537,1319.0133229025503,1323.8611904010577,2.9336325745430116,4.213209036819357,4.213209036819357,5.184837625945249,5.184837625945249,2.2699518585675733,2.2699518585675733,-0.572334887039758,-0.5601895296756844,-0.5966256017679054
2002/10/16,1247.72,1247.72,1247.72,1247.72,1247.72,1238.97,8.75,0.7062,0,0.0,1241.8239999999998,1260.614,1285.0725,1306.8203330000001,1336.277667,1326.38075,1328.1528,1255.64,1228.26,0.634757798,-1.5596447919999998,1264.0007078746864,1290.3790940350734,-26.37838616038698,-22.746341012940963,-7.264090294892036,1247.2163374733975,1259.1751788647202,1280.6514292475374,1295.7245312897537,1316.670585422925,1322.5400971921927,19.505899705014613,9.310772592884442,9.310772592884442,6.560149281591647,6.560149281591647,14.812019215470034,14.812019215470034,-0.5086153425889445,-0.5429981339801044,-0.4398497598066246
2002/10/17,1228.26,1228.26,1228.26,1228.26,1228.26,1247.72,-19.46,-1.5596,0,0.0,1239.1660000000002,1253.488,1280.5339999999999,1302.149,1333.531667,1325.434833,1327.6338,1255.64,1233.67,2.22916972,0.440460489,1258.5021374324267,1285.777676404333,-27.27553897190637,-23.65218060473405,-7.246716734344645,1240.8975583155982,1253.5542372529528,1275.6617692690374,1291.371960493561,1313.7655793431904,1320.9056265313752,0.0,6.207181728589628,6.207181728589628,6.442493430590973,6.442493430590973,5.736558324586937,5.736558324586937,-0.5474102283926296,-0.5444688321176129,-0.5532930209426633
2002/10/18,1233.67,1233.67,1233.67,1233.67,1233.67,1228.26,5.41,0.4405,0,0.0,1238.472,1247.7169999999999,1276.106,1297.849,1330.802667,1324.660833,1327.1221,1255.64,1233.58,1.7808652230000002,-0.007295306,1254.6818085966686,1281.917845992222,-27.236037395553467,-24.368951962897935,-5.734170865311064,1238.488372210399,1249.9389213887796,1271.6625531118002,1287.6492370503217,1311.1339762489151,1319.3945012081638,12.108325872873934,8.174229776684395,8.174229776684395,7.01973887928878,7.01973887928878,10.483211571475627,10.483211571475627,-0.522822127791445,-0.5372532640088903,-0.4939598553565546
2002/10/21,1237.36,1237.36,1237.36,1237.36,1237.36,1233.67,3.69,0.2991,0,0.0,1237.1960000000001,1242.888,1271.8835,1293.717667,1328.037833,1323.8835,1326.836,1255.64,1219.43,1.47733885,-1.4490528219999999,1252.0169149664118,1278.6172628041923,-26.60034783778042,-24.815231137874434,-3.5702333998119684,1238.112248140266,1247.6518447726378,1268.3956432647433,1284.4047568424392,1308.7102413771215,1317.9745981283559,46.762589928057,21.037016493808594,21.037016493808594,11.692164750795385,11.692164750795385,39.72671997983501,39.72671997983501,-0.3620372938273926,-0.4788479406150577,-0.12841600025206237
2002/10/22,1254.74,1254.74,1254.74,1254.74,1254.74,1237.36,17.38,1.4046,0,0.0,1240.35,1241.068,1269.4895,1290.137333,1325.9455,1323.299083,1326.68,1255.64,1219.43,0.071728007,-2.814128824,1252.4358511254254,1276.8485756764971,-24.412724551071733,-24.7347298205139,0.6440105388843307,1243.6548320935108,1248.9406002685218,1267.0951058012745,1282.4908942222216,1306.93724706783,1316.880947914757,100.0,47.35801099587239,47.35801099587239,23.580780165821054,23.580780165821054,94.91247265597505,94.91247265597505,-0.03302486255159511,-0.33024024792723683,0.5614059081996882
